OCID,CONTRACT_TITLE,PROCUREMENT_METHOD,BUYER_NAME,SUPPLIER_NAMES,,,CONTRACT_AMOUNT,CONTRACT_CURRENCY
ocds-0ud2q6-32102001-003-09,Construccion de la red de alcantarillado sanitario en la Colonia Independencia en una longitud de 9996 metros con tuberia de PVC de 15 cm y 20 cm de diametro ubicada en el Municipio de Playas de Rosarito Baja California,open,COMISIÓN ESTATAL DE SERVICIOS PÚBLICOS DE TIJUANA,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,7550510.25,MXN
ocds-0ud2q6-32102001-003-09,Construccion de la red de alcantarillado sanitario en la Colonia Independencia en una longitud de 9996 metros con tuberia de PVC de 15 cm y 20 cm de diametro ubicada en el Municipio de Playas de Rosarito Baja California,open,COMISIÓN ESTATAL DE SERVICIOS PÚBLICOS DE TIJUANA,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,7550510.25,MXN
ocds-0ud2q6-52100001-016-10,"Reequipamiento de Carcamo de aguas residuales Forjadores, en la localidad de Chetumal, Municipio Othon P. Blanco, Quintana Roo.",open,COMISIÓN DE AGUA POTABLE Y ALCANTARILLADO DE QUINTANA ROO,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,3115068.25,MXN
ocds-0ud2q6-52100001-018-09,"Estudio para la realizacion del proyecto de drenaje sanitario y tratamiento de aguas residuales de la localidad de Tihosuco, Municipio Felipe Carrillo Puerto, Quintana Roo.",open,COMISIÓN DE AGUA POTABLE Y ALCANTARILLADO DE QUINTANA ROO,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,483594.22,MXN
ocds-0ud2q6-52100001-019-09,"Estudio para la realizacion del proyecto de drenaje sanitario y tratamiento de aguas residuales de la localidad de Dziuche, Municipio José María Morelos, Quintana Roo.",open,COMISIÓN DE AGUA POTABLE Y ALCANTARILLADO DE QUINTANA ROO,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,429456.17,MXN
ocds-0ud2q6-AA-03890Y999-E126-2018,Equipo LMS para análisis de señales de vibración,direct,"CIATEQ, A.C. Centro de Tecnología Avanzada",SIEMENS INDUSTRY SOFTWARE SA DE CV,,,50158,USD
ocds-0ud2q6-LO-908009999-N39-2015,"ESTUDIOS PARA DESARROLLAR Y OPERAR LOS CORREDORES TRONCALES 2 Y 3 DEL SISTEMA INTEGRADO DE TRANSPORTE PÚBLICO DE LA CD. DE CHIHUAHUA, CHIH, DENOMINADO VIVEBUS",open,CHIH-Secretaría de Comunicaciones y Obras Públicas,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,15215505.98,MXN
ocds-0ud2q6-LA-908070989-E6-2017,ADQUISICIÓN DE VÁLVULAS REGULADORAS DE PRESIÓN PARA EL MEJORAMIENTO DE LA EFICIENCIA EN EL CONTROL DE FUGAS EN EL SISTEMA Y VÁLVULAS HIDRÁULICAS CON CONTROL DE NIVEL CON PILOTO DE ALTITUD PARA EL MEJORAMIENTO DE LA EFICIENCIA HIDRÁULICA A COLOCAR EN LA TOR,open,CHIH-JUNTA MUNICIPAL DE AGUA Y SANEAMIENTO DE CHIHUAHUA,"BERMAD MEXICO, S.A. DE C.V.",,,2665134,MXN
ocds-0ud2q6-12122001-019-09,mANTTO A EQUIPO DE RAYOS X marca Siemens,open,CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS,"SIEMENS, S.A. DE C.V.",,,81089.64,MXN
ocds-0ud2q6-12122001-011-09,Mantto de sistema de imagen marca siemens,direct,CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS,"SIEMENS, S.A. DE C.V.",,,2232455.49,MXN
ocds-0ud2q6-12122001-013-10,Mantto. a sistema de imagen marca siemens,open,CENTRO REGIONAL DE ALTA ESPECIALIDAD DE CHIAPAS,"SIEMENS, S.A. DE C.V.",,,2769036.81,MXN
ocds-0ud2q6-AA-010K2H001-N324-2013,SISTEMA DE MEDICIÓN DE FLUJO DE GAS,direct,CENTRO NACIONAL DE METROLOGÍA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,224686,USD
ocds-0ud2q6-10095001-272-10,"MEDIDOR DE FLUJO, MARCA KRAL, MODELO MOHG-100.81",direct,CENTRO NACIONAL DE METROLOGÍA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,34382,MXN
ocds-0ud2q6-ADQ-2013-441,SISTEMA DE MEDICIÓN DE FLUJO DE GAS,direct,CENTRO NACIONAL DE METROLOGIA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,3648900.64,MXN
ocds-0ud2q6-16836,MEDIDOR DE FLUJO,direct,CENTRO NACIONAL DE METROLOGIA,"FLUIDOS TECNICOS, S.A. DE C.V.",,,777720.84,MXN
ocds-0ud2q6-LA-018TOQ096-I12-2011,SISTEMA DE ENERGÍA ININTERRUMPIBLE,open,Centro Nacional de Control de Energía,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,460127.3,MXN
ocds-0ud2q6-AA-018TOQ096-N10-2013,ADN-600360628-13 REPARACION DEL SISTEMA UPS SIEMENS MASTERGUARD DE 40 KV,direct,Centro Nacional de Control de Energía,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,114600,MXN
ocds-0ud2q6-IA-018TOQ096-N16-2014,ACP.- I3PN-007-2014 MANTENIMIENTO AL SISTEMA DE ENERGIA ININTERRUMPIBLE DEL ACP,limited,Centro Nacional de Control de Energía,"SIEMENS INNOVACIONES, S.A. DE C.V.",,,417051,MXN
ocds-0ud2q6-11106001-005-09,Suministro de gases especiales,open,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,360051.23,MXN
ocds-0ud2q6-11106001-002-08,Suministro de gases especiales,open,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,315442.17,MXN
ocds-0ud2q6-11106001-001-10,Suministro de gases especiales,open,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,240000,MXN
ocds-0ud2q6-LA-03890K001-N3-2012,Suministro de gases especiales,open,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,200000,MXN
ocds-0ud2q6-LA-03890K001-N4-2013,Suministro de gases especiales,open,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","PRAXAIR MÉXICO, S.DE R.L. DE C.V.",,,150000,MXN
ocds-0ud2q6-AA-03890K001-E101-2019,MATERIAL NEUMATICO VACUOMETRO,direct,"CENTRO DE INVESTIGACIÓN Y DESARROLLO TECNOLÓGICO EN ELECTROQUÍMICA, S.C.","SMC CORPORATION MEXICO, S.A. DE C.V.",,,53178.92,MXN
ocds-0ud2q6-SA-011L4J994-N136-2011,DISPOSITIVO,direct,Centro de Investigación y de Estudios Avanzados del Instituto Politécnico Nacional,"SMC CORPORATION MEXICO, S.A. DE C.V.",,,22534,MXN
ocds-0ud2q6-AA-03890C999-E45-2019,PEDIDO NO. 41190002,direct,"Centro de Investigación en Matemáticas, A.C.","SMC CORPORATION MEXICO, S.A. DE C.V.",,,36469.24,MXN
ocds-0ud2q6-LA-909004998-I183-2012,Motobomba centrífuga 100% autocebante,open,CDMX-Secretaría del Medio Ambiente,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,6315693,MXN
ocds-0ud2q6-LA-909004998-I154-2011,Suministro de unidad de bombeo tipo vortex con accionamiento hidráulico,open,CDMX-Secretaría del Medio Ambiente,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,8590370.35,MXN
ocds-0ud2q6-LA-909004998-I105-2011,BOMBA HIDRAULICA,open,CDMX-Secretaría del Medio Ambiente,"EXCELENCIA EN BOMBAS Y SISTEMAS, S.A. DE C.V.",,,2089458.7,MXN
ocds-0ud2q6-LO-909005989-E2-2016,"SERVICIOS RELACIONADOS CON LA OBRA PÚBLICA PARA LA GERENCIA DE PROYECTOS PARA LA DIRECCIÓN, COORDINACIÓN Y CONTROL PARA LA AMPLIACIÓN DE LA LÍNEA 12 TRAMO MIXCOAC – OBSERVATORIO Y OBRAS COMPLEMENTARIAS PARA EL SISTEMA DE TRANSPORTE COLECTIVO.",open,CDMX-Secretaría de Obras y Servicios,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,159899971,MXN
ocds-0ud2q6-15B1228,Refacciones y accesorios menores de maquinaria y otros equipos,direct,CASA DE MONEDA DE MEXICO,"SMC CORPORATION MEXICO, S.A. DE C.V.",,,13361,MXN
ocds-0ud2q6-LO-904012996-N114-2014,MODERNIZACION 281 KM.CARR.FED 180 TR.VILLAHERMOSA-FRONTERA-CD.DEL CARMEN-CHAMPOT,open,CAMP-Secretaría de Desarrollo Urbano y Obras Públicas,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,5999998.72,MXN
ocds-0ud2q6-SO-904012996-N166-2014,CONST. LIBRAMIENTO FERROVIARIO CAMPECHE E INTERCONEXION PUERTO SEYBAPLAYA (ES TUDIO),direct,CAMP-Secretaría de Desarrollo Urbano y Obras Públicas,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,8620000,MXN
ocds-0ud2q6-IO-904012996-N150-2014,CONECTIVIDAD DEL PUERTO DE SEYBAPLAYA AUTOPISTA CAMPECHE (LONG. 3.00 KM.) ESTACI,limited,CAMP-Secretaría de Desarrollo Urbano y Obras Públicas,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,1283990,MXN
ocds-0ud2q6-LO-904012996-N97-2015,"EST EST TERRIT CORREDOR PEN ATASTA - CD CARMEN-ISLA ADA, MPIO DE CARMEN, CAMP",open,CAMP-Secretaría de Desarrollo Urbano y Obras Públicas,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,5151410.98,MXN
ocds-0ud2q6-4500015698,REHABILITACION ESTRUCTURAL DEL PAVIMENTO DEL KM. 9 500 AL KM. 39 000 AMBOS CUERPOS A Y B INCLUYE SEÑALAMIENTO HORIZONTAL DE LA AUTOPISTA TIJUANA ENSENADA.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.;TECNOASFALTOS Y TERRACERIAS, S.A. DE C.V. ",,,206443695.23,MXN
ocds-0ud2q6-4500021975,Tratamiento superficial a base de carpeta delgada de 4 Cm. de espesor del Km. 69 550 al Km. 93 500 ambos cuerpos de la Autopista La Rumorosa-Tecate,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,56421425.43,MXN
ocds-0ud2q6-4500023684,Capa de rodadura tipo S.M.A. de 3 cm. del Km. 9 500 al Km. 39 000 ambos cuerpos en la autopista Tijuana-Ensenada.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,111281301.73,MXN
ocds-0ud2q6-4500011552,TRATAMIENTO A BASE DE BACHEO SUPERFICIAL RENIVELACIONES CON MEZCLA ASFÁLTICA Y CARPETA ALTAMENTE ADHERIDA META DEL 95.700 KM-CUERPO DEL SUBTRAMO HERMOSILLO - MAGDALENA EN LA CARRETERA FEDERAL ESTACIÓN DON NOGALES ESTADO DE SONORA.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,53401591.81,MXN
ocds-0ud2q6-4500015513,TRATAMIENTO SUPERFICIAL A BASE DE FRESADO BACHEO PROFUNDO CARPETA CON MEZCLA ASFÁLTICA DE 3 CM. Y CARPETA ALTAMENTE ADHERIDA DE 2 CM. DE ESPESOR EN TRAMOS POR DEFINIR DEL TRAMO ESTACIÓN DON - NAVOJOA DE LA CARRETERA FEDERAL ESTACIÓN DON - NOGALES ESTADO DE SONORA.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,64655503.53,MXN
ocds-0ud2q6-4500014891,RECONSTRUCCIÓN DE LAS ESTRUCTURAS DE LOS PUENTES LAS CABRAS I CUERPO B KM 150 758 Y MASIACA II CUERPO B KM 151 171 DE LA AUTOPISTA ESTACIÓN DON NOGALES,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,31480492.53,MXN
ocds-0ud2q6-4500017336,REHABILITACIÓN ESTRUCTURAL DEL PAVIMENTO DEL KM 41 000 AL KM 51 500 Y DEL KM. 71 500 AL KM. 84 000 CUERPO B INCLUYE SEÑALAMIENTO HORIZONTAL DE LA AUTOPISTA TIJUANA - ENSENADA,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"KENDALL DE MEXICO SA DE CV, GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,118427917.14,MXN
ocds-0ud2q6-4500021822,Rehabilitación estructural del pavimento del Km. 51 500 al Km. 71 500 cuerpo B y señalamiento horizontal en la Autopista Tijuana-Ensenada.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"TECNOASFALTOS Y TERRACERIAS, S.A. DE C.V.",,,131480715.59,MXN
ocds-0ud2q6-09120030-010-10,"Autopista Nuevo Teapa - Cosoleacaque, Estudio y proyecto para la instalaciýn de seýales de mensaje variable y/o dinýmicas a base de LEDS, tipo SID-15, SID-14 Y SID -13 del km. 0+000 al km. 34+000, ambos cuerpos, incluyendo entronques",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,1398410.55,MXN
ocds-0ud2q6-IA-009J0U001-N62-2015,"Contratación de un servicio de consultoría para el estudio “Desarrollo del esquema integral para la gestión de estadísticas de siniestralidad de la Red Fondo Nacional de Infraestructura, con base en estándares internacionales”",limited,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,2970000,MXN
ocds-0ud2q6-AA-009J0U001-E190-2017,SERVICIO DE DEVOLUCIÓN CONFORME AL JUICIO ORDINARIO CIVIL 63/2008,direct,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"CAL Y MAYOR Y ASOCIADOS, S.C.",,,290000,MXN
ocds-0ud2q6-09120026-001-09,"Rehabilitacion estructural del pavimento mediante construccion de losas de concreto hidraulico del km 62+190 al km 70+300, incluyendo entronques Cuauhtemoc y Guadalupe, del C.D. Entronque Cuauhtemoc - Entronque Osiris.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"DESARROLLO Y CONSTRUCCIONES URBANAS, S.A. DE C.V.",,,74944962.95,MXN
ocds-0ud2q6-09120013-015-10,"Tratamiento superficial, con bacheo de caja, fresado, sustitución de carpeta y reposición de señalamiento horizontal del km 41+000 al km 84+000, tramos aislados del cuerpo ""B"" de la autopista Tijuana-Ensenada",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.",,,31509155.14,MXN
ocds-0ud2q6-09120013-033-10,"Rehabilitación Estructural del Pavimento del km. 9+500 al km. 39+000 ambos cuerpos ""A"" y ""B"" incluye Señalamiento Horizontal de la Autopista Tijuana-Ensenada.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.",,,206443695.23,MXN
ocds-0ud2q6-09120013-017-10,"Rehabilitaciýn Estructural del Pavimento del km. 97+500 al km. 98+500 cuerpo ""A"" de la Autopista Tijuana-Ensenada",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.",,,4729491.22,MXN
ocds-0ud2q6-LO-009J0U002-E322-2016,"E322/16 OFC Trabajos de estabilización de la emergencia técnica del sitio en el km 95+000 – 96+000 de la autopista Tijuana – Ensenada consistente en pilas estabilizadoras, trincheras estabilizadoras, zanjas drenantes, pozo estabilizador, pozos Ranney, inye",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.",,,276769377.1,MXN
ocds-0ud2q6-LO-009J0U002-E341-2017,E341/17 OFC Rehabilitación mediante losas de concreto hidráulico del km 41+700 al km 53+000 ambos cuerpos de la autopista México - Puebla y estabilización del talud del km. 42+080.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GLUYAS CONSTRUCCIONES, S.A. DE C.V.",,,467498212.2,MXN
ocds-0ud2q6-09120014-005-09,TRABAJOS PARA LA ATENCION DE EMERGENCIA TECNICA,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,14527633.24,MXN
ocds-0ud2q6-09120014-017-08,"Tratamiento a base de bacheo superficial, renivelaciones con mezcla asfýltica y carpeta altamente adherida; meta del 95.700 km-cuerpo, del subtramo Hermosillo - Magdalena, en la Carretera Federal Estaciýn Don - Nogales, Estado de Sonora.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,46436166.79,MXN
ocds-0ud2q6-09120014-008-10,"Reconstrucciýn de las estructuras de los puentes Las Cabras I, cuerpo ""B"" km 150+7580 y Masiaca II, cuerpo ""B"" km 151+171, de la autopista Estaciýn Don - Nogales.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,27138355.63,MXN
ocds-0ud2q6-09120014-013-10,"Tratamiento superficial a base de fresado, bacheo profundo, carpeta con mezcla asfýltica de 3 cm. y carpeta altamente adherida de 2 cm. de espesor, en tramos por definir del tramo Estaciýn Don - Navojoa, de la carretera federal Estaciýn Don - Nogales, Estado de Sonora.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,55737503.04,MXN
ocds-0ud2q6-LO-009J0U018-N25-2011,Rehabilitación estructural del pavimento del km. 41 al 51 Tij-Ens,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,118427917.1,MXN
ocds-0ud2q6-LO-009J0U002-N134-2014,N134/2014 TRATAMIENTO SUPERFICIAL A BASE DE CARPETA DELGADA DE 4 CM. DE ESPESOR DEL KM 69+550 AL KM 93+500 AMBOS CUERPOS DE LA AUTOPISTA LA RUMOROSA- TECATE.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,56421425.43,MXN
ocds-0ud2q6-LO-009J0U002-N191-2015,N191/15 OFC Capa de rodadura tipo S.M.A. de 3 cm.; del km. 9+500 al 39+000 ambos cuerpos en la Autopista Tijuana – Ensenada.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,111281301.7,MXN
ocds-0ud2q6-LO-009J0U018-E15-2018,"TRABAJOS DE CONSERVACIÓN Y MANTENIMIENTO BASE DE BACHEO, RENIVELACIONES Y CONSTRUCCIÓN DE MICROCARPETA DEL TRAMO COMPRENDIDO DEL KM 90+000 AL KM 107+000 AMBOS CUERPOS, EN LA AUTOPISTA LA RUMOROSA-TECATE",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,56960249.14,MXN
ocds-0ud2q6-LO-009J0U007-E11-2018,4500028196 Trabajos de conservación y mantenimiento 120-166 Hermosillo-Santa Ana,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,78640748.77,MXN
ocds-0ud2q6-LO-009J0U007-E5-2018,"4500027595 Tratamiento superficial 9.5 al 30 cuerpo A, Tramo Hermosillo -Santa Ana",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,31677257.53,MXN
ocds-0ud2q6-LO-009J0U018-E15-2018,"TRABAJOS DE CONSERVACIÓN Y MANTENIMIENTO BASE DE BACHEO, RENIVELACIONES Y CONSTRUCCIÓN DE MICROCARPETA DEL TRAMO COMPRENDIDO DEL KM 90+000 AL KM 107+000 AMBOS CUERPOS, EN LA AUTOPISTA LA RUMOROSA-TECATE",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,56960249.14,MXN
ocds-0ud2q6-LO-009J0U007-E11-2018,4500028196 Trabajos de conservación y mantenimiento 120-166 Hermosillo-Santa Ana,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,78640748.77,MXN
ocds-0ud2q6-LO-009J0U007-E5-2018,"4500027595 Tratamiento superficial 9.5 al 30 cuerpo A, Tramo Hermosillo -Santa Ana",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,31677257.53,MXN
ocds-0ud2q6-LO-009J0U002-N191-2015,N191/15 OFC Capa de rodadura tipo S.M.A. de 3 cm.; del km. 9+500 al 39+000 ambos cuerpos en la Autopista Tijuana – Ensenada.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,111281301.7,MXN
ocds-0ud2q6-LO-009J0U002-N134-2014,N134/2014 TRATAMIENTO SUPERFICIAL A BASE DE CARPETA DELGADA DE 4 CM. DE ESPESOR DEL KM 69+550 AL KM 93+500 AMBOS CUERPOS DE LA AUTOPISTA LA RUMOROSA- TECATE.,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,56421425.43,MXN
ocds-0ud2q6-09120014-013-10,"Tratamiento superficial a base de fresado, bacheo profundo, carpeta con mezcla asfýltica de 3 cm. y carpeta altamente adherida de 2 cm. de espesor, en tramos por definir del tramo Estaciýn Don - Navojoa, de la carretera federal Estaciýn Don - Nogales, Estado de Sonora.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,55737503.04,MXN
ocds-0ud2q6-LO-009J0U018-N25-2011,Rehabilitación estructural del pavimento del km. 41 al 51 Tij-Ens,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,118427917.1,MXN
ocds-0ud2q6-09120014-017-08,"Tratamiento a base de bacheo superficial, renivelaciones con mezcla asfýltica y carpeta altamente adherida; meta del 95.700 km-cuerpo, del subtramo Hermosillo - Magdalena, en la Carretera Federal Estaciýn Don - Nogales, Estado de Sonora.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,46436166.79,MXN
ocds-0ud2q6-09120014-008-10,"Reconstrucciýn de las estructuras de los puentes Las Cabras I, cuerpo ""B"" km 150+7580 y Masiaca II, cuerpo ""B"" km 151+171, de la autopista Estaciýn Don - Nogales.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,27138355.63,MXN
ocds-0ud2q6-09120014-005-09,TRABAJOS PARA LA ATENCION DE EMERGENCIA TECNICA,open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,14527633.24,MXN
ocds-0ud2q6-LO-009J0U002-N136-2014,"N136/2014 REHABILITACIÓN ESTRUCTURAL DEL PAVIMENTO DEL KM 51+500 AL KM 71+500 CUERPO ""B"" Y SEÑALAMIENTO HORIZONTAL EN LA AUTOPISTA TIJUANA -ENSENADA.",open,CAMINOS Y PUENTES FEDERALES DE INGRESOS Y SERVICIOS CONEXOS,"TECNOASFALTOS Y TERRACERIAS, S.A. DE C.V.",,,131480715.6,MXN
ocds-0ud2q6-LO-902006998-N7-2012,"CONSTRUCCION PRESA LAS AURAS TECATE, BC, LIC. No. LO-902006998-N7-2012",open,BC-Secretaría de Infraestructura y Desarrollo Urbano,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,166471668.2,MXN
ocds-0ud2q6-LO-902006998-N7-2012,"CONSTRUCCION PRESA LAS AURAS TECATE, BC, LIC. No. LO-902006998-N7-2012",open,BC-Secretaría de Infraestructura y Desarrollo Urbano,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,166471668.2,MXN
ocds-0ud2q6-LO-802004998-N8-2013,"OBRAS COMPLEMENTARIAS PARA LA ADECUACIÓN URBANA DE LA RUTA 1 DEL SISTEMA VIAL DE TRANSPORTE METROPOLITANO EN LA CIUDAD DE TIJUANA, BAJA CALIFORNIA",open,BC-Presidencia Municipal de Tijuana,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,38786369.64,MXN
ocds-0ud2q6-LO-802004998-N8-2013,"OBRAS COMPLEMENTARIAS PARA LA ADECUACIÓN URBANA DE LA RUTA 1 DEL SISTEMA VIAL DE TRANSPORTE METROPOLITANO EN LA CIUDAD DE TIJUANA, BAJA CALIFORNIA",open,BC-Presidencia Municipal de Tijuana,"GRUPO CONSTRUCCIONES PLANIFICADAS, S.A. DE C.V.",,,38786369.64,MXN
ocds-0ud2q6-06320039-003-10,"Prestaciýn de servicios para la Asesorýa Integral, Gestiýn, Monitoreo, Supervisiýn y Administraciýn de la Operaciýn, Mantenimiento y Rehabilitacion de la Autopista Atlacomulco - Maravatýo.",open,"BANCO NACIONAL DE OBRAS Y SERVICIOS PÚBLICOS, S.N.C.","CAL Y MAYOR Y ASOCIADOS, S.C.",,,107577167.23,MXN
